#x	y_obs
59.91	99.241
59.92	112.242
59.93	90.242
59.94	109
59.95	95
59.96	103
59.97	100
59.98	109
59.99	91
60	104
60.01	95
60.02	108.248
60.03	85
60.04	104.249
60.05	100
60.06	101.251
60.07	93.251
60.08	122
60.09	92
60.1	100.253
60.11	94.254
60.12	118
60.13	99.256
60.14	105.256
60.15	98
60.16	101.258
60.17	98.258
60.18	105
60.19	74.26
60.2	103.261
60.21	86.261
60.22	101.262
60.23	88
60.24	111.264
60.25	97.265
60.26	110.265
60.27	95
60.28	114
60.29	99.268
60.3	102
60.31	94
60.32	103
60.33	92
60.34	100.272
60.35	93.273
60.36	108.274
60.37	95.274
60.38	104.275
60.39	87
60.4	106.277
60.41	97
60.42	107
60.43	97
60.44	101
60.45	78
60.46	102
60.47	94
60.48	122
60.49	94.285
60.5	113
60.51	98
60.52	116.288
60.53	82
60.54	108.29
60.55	98
60.56	114.292
60.57	100
60.58	107.294
60.59	90
60.6	101.296
60.61	97.297
60.62	120.298
60.63	95.299
60.64	116
60.65	96
60.66	104
60.67	95
60.68	105.305
60.69	92.306
60.7	115.307
60.71	93
60.72	109.309
60.73	90.311
60.74	112
60.75	96
60.76	123.314
60.77	91.315
60.78	123
60.79	91
60.8	102.319
60.81	89.32
60.82	120.321
60.83	97
60.84	110.324
60.85	93.325
60.86	116
60.87	95.328
60.88	107
60.89	84.33
60.9	102.332
60.91	96
60.92	108.334
60.93	100
60.94	110.337
60.95	93
60.96	108.34
60.97	93.341
60.98	101.342
60.99	98
61	117.345
61.01	95.347
61.02	114.348
61.03	93
61.04	108
61.05	97.353
61.06	102.354
61.07	99.356
61.08	102.357
61.09	90
61.1	104
61.11	72.362
61.12	110
61.13	89
61.14	125.367
61.15	94
61.16	103.37
61.17	93.372
61.18	102.373
61.19	100
61.2	107.377
61.21	85.378
61.22	105
61.23	92
61.24	101
61.25	82
61.26	106
61.27	99.389
61.28	104
61.29	94
61.3	126.394
61.31	82
61.32	101
61.33	94
61.34	105
61.35	96.404
61.36	112.406
61.37	94.408
61.38	116.41
61.39	100
61.4	104.414
61.41	97.416
61.42	110
61.43	75.42
61.44	103
61.45	93
61.46	113
61.47	92
61.48	114.43
61.49	99.433
61.5	112
61.51	95
61.52	112
61.53	80.442
61.54	102.444
61.55	95
61.56	110
61.57	94
61.58	112
61.59	99.456
61.6	101.458
61.61	96.461
61.62	105.463
61.63	86.465
61.64	100.468
61.65	91
61.66	108
61.67	91.476
61.68	100.478
61.69	99.481
61.7	101.484
61.71	96
61.72	101
61.73	97
61.74	107
61.75	100
61.76	114
61.77	91.503
61.78	104
61.79	99.509
61.8	106.512
61.81	90
61.82	103
61.83	95.521
61.84	108
61.85	98.527
61.86	126
61.87	95
61.88	111
61.89	99
61.9	102
61.91	90
61.92	116
61.93	91
61.94	115
61.95	95.559
61.96	102.563
61.97	98
61.98	108.57
61.99	96.573
62	105
62.01	91.581
62.02	107
62.03	96.588
62.04	113
62.05	77.596
62.06	116
62.07	89
62.08	125
62.09	92
62.1	111
62.11	98
62.12	104.623
62.13	97
62.14	101
62.15	90.636
62.16	103.64
62.17	90
62.18	102
62.19	94
62.2	106
62.21	87.662
62.22	115.667
62.23	89.671
62.24	110.676
62.25	99.681
62.26	116.686
62.27	98
62.28	112.695
62.29	92
62.3	102.705
62.31	81
62.32	102
62.33	96
62.34	109
62.35	85.731
62.36	132
62.37	77.742
62.38	107
62.39	89.753
62.4	101
62.41	99.764
62.42	107.77
62.43	92
62.44	101
62.45	97.788
62.46	121
62.47	72.8
62.48	122.806
62.49	86
62.5	105.819
62.51	98
62.52	100.832
62.53	85
62.54	113.845
62.55	86.852
62.56	120.859
62.57	90
62.58	110
62.59	93.88
62.6	106
62.61	88
62.62	122.902
62.63	95.91
62.64	106
62.65	93
62.66	112.933
62.67	86
62.68	116
62.69	99
62.7	113.943
62.71	99.951
62.72	104
62.73	85.969
62.74	115
62.75	90.986
62.76	108
62.77	98.004
62.78	107
62.79	90.023
62.8	108.033
62.81	92
62.82	109.041
62.83	95.051
62.84	113.061
62.85	85
62.86	111
62.87	82
62.88	109
62.89	100.114
62.9	104.125
62.91	97
62.92	106.147
62.93	93
62.94	107.171
62.95	92
62.96	102.195
62.97	97.207
62.98	118
62.99	97
63	106.245
63.01	97
63.02	101
63.03	89
63.04	115.298
63.05	92.312
63.06	102
63.07	100.341
63.08	108
63.09	85.37
63.1	105.385
63.11	98
63.12	110.416
63.13	97
63.14	104
63.15	99
63.16	113
63.17	100.498
63.18	108
63.19	98.533
63.2	106.551
63.21	95
63.22	102.587
63.23	100
63.24	102.625
63.25	100
63.26	105
63.27	70.685
63.28	131
63.29	77.726
63.3	110
63.31	95.769
63.32	104
63.33	88
63.34	110.837
63.35	88.861
63.36	111.885
63.37	95.909
63.38	109
63.39	96
63.4	112
63.41	96
63.42	112
63.43	95
63.44	112.094
63.45	101
63.46	108
63.47	97
63.48	105
63.49	81
63.5	114.274
63.51	98.307
63.52	131
63.53	98
63.54	116
63.55	98.443
63.56	120
63.57	88
63.58	104
63.59	100
63.6	110
63.61	94.672
63.62	106.713
63.63	93.755
63.64	103.799
63.65	92.843
63.66	112
63.67	93
63.68	116
63.69	83.031
63.7	108.081
63.71	90.132
63.72	103
63.73	91.238
63.74	112
63.75	94.35
63.76	105.408
63.77	89.467
63.78	110
63.79	97.591
63.8	103
63.81	100.722
63.82	102.79
63.83	97
63.84	102
63.85	101
63.86	105
63.87	87
63.88	106
63.89	101
63.9	113.409
63.91	94
63.92	102.588
63.93	88
63.94	125.777
63.95	98.877
63.96	104
63.97	97
63.98	107.194
63.99	94
64	114
64.01	85.543
64.02	120
64.03	89
64.04	114.929
64.05	96.067
64.06	103.21
64.07	93.357
64.08	109.51
64.09	101
64.1	111.834
64.11	102.004
64.12	112.182
64.13	100
64.14	111
64.15	93
64.16	109
64.17	103
64.18	114.402
64.19	98
64.2	110.879
64.21	86.133
64.22	106
64.23	101
64.24	124
64.25	86.268
64.26	108
64.27	100
64.28	108
64.29	82
64.3	111
64.31	98.413
64.32	109
64.33	90
64.34	107
64.35	101
64.36	128
64.37	103
64.38	118.897
64.39	105
64.4	116.166
64.41	104
64.42	113
64.43	105.377
64.44	120
64.45	107
64.46	119
64.47	111.062
64.48	119.149
64.49	112.314
64.5	126
64.51	101.916
64.52	133.37
64.53	115
64.54	123
64.55	114
64.56	134.499
64.57	119
64.58	128
64.59	103
64.6	125.617
64.61	124.828
64.62	132.409
64.63	125.435
64.64	146
64.65	125
64.66	144
64.67	121.828
64.68	150.783
64.69	141
64.7	162.791
64.71	153.46
64.72	183
64.73	168.667
64.74	226.943
64.75	194.299
64.76	274.13
64.77	277
64.78	351.258
64.79	366.16
64.8	442.277
64.81	486.414
64.82	576
64.83	582.125
64.84	669
64.85	695
64.86	769.832
64.87	722.378
64.88	754.092
64.89	710.923
64.9	716
64.91	636.456
64.92	635.491
64.93	546.086
64.94	528
64.95	446.74
64.96	452.288
64.97	427.794
64.98	428.976
64.99	417
65	441.47
65.01	416
65.02	475.409
65.03	448
65.04	493
65.05	438.76
65.06	473.017
65.07	408
65.08	411.217
65.09	348
65.1	372
65.11	301.995
65.12	309.506
65.13	256.596
65.14	236.423
65.15	200
65.16	210
65.17	173
65.18	168.482
65.19	148.269
65.2	151.094
65.21	125.218
65.22	143
65.23	131.758
65.24	148
65.25	113
65.26	136.085
65.27	118.199
65.28	139
65.29	112.878
65.3	130
65.31	91
65.32	117.75
65.33	100.806
65.34	123
65.35	105.395
65.36	132.892
65.37	110
65.38	114.221
65.39	112
65.4	118.925
65.41	97.895
65.42	121.935
65.43	104.038
65.44	120
65.45	102.442
65.46	119
65.47	89
65.48	117.357
65.49	105
65.5	112
65.51	100.612
65.52	114
65.53	105
65.54	112
65.55	105
65.56	119.276
65.57	102.878
65.58	117
65.59	86.138
65.6	114.794
65.61	105
65.62	110
65.63	104.855
65.64	118.569
65.65	96
65.66	109
65.67	95.8
65.68	116.56
65.69	95.329
65.7	113
65.71	99
65.72	107.693
65.73	93
65.74	111.309
65.75	98
65.76	104.954
65.77	95.786
65.78	117
65.79	82.468
65.8	111.317
65.81	85.172
65.82	113
65.83	94
65.84	118.766
65.85	100
65.86	109.518
65.87	97
65.88	113.285
65.89	95
65.9	103
65.91	101
65.92	104
65.93	97
65.94	126
65.95	99.579
65.96	107.49
65.97	98.403
65.98	107
65.99	79.238
66	108.159
66.01	99
66.02	125
66.03	96
66.04	106.864
66.05	93.796
66.06	106
66.07	101
66.08	105
66.09	85
66.1	109.479
66.11	98
66.12	105.363
66.13	91.307
66.14	104
66.15	99.201
66.16	106.149
66.17	91.099
66.18	110
66.19	98
66.2	113.955
66.21	85.91
66.22	106
66.23	90.822
66.24	102.779
66.25	95.738
66.26	106.697
66.27	96
66.28	102
66.29	94.581
66.3	101.544
66.31	100.508
66.32	115.473
66.33	90
66.34	116.404
66.35	88.371
66.36	108
66.37	89.307
66.38	104
66.39	96.245
66.4	105
66.41	101
66.42	101.158
66.43	90
66.44	109.102
66.45	95.075
66.46	113.049
66.47	98
66.48	110.998
66.49	94.973
66.5	117
66.51	87.925
66.52	111
66.53	97.878
66.54	102
66.55	92
66.56	112
66.57	79
66.58	115
66.59	84.749
66.6	107
66.61	92.709
66.62	117
66.63	96.67
66.64	113
66.65	99.633
66.66	103.615
66.67	97.597
66.68	102
66.69	99.563
66.7	103.546
66.71	98
66.72	119.513
66.73	91
66.74	110
66.75	85.466
66.76	110.45
66.77	96
66.78	114
66.79	85.406
66.8	107
66.81	86.378
66.82	108.364
66.83	98
66.84	109.337
66.85	88
66.86	114
66.87	89.298
66.88	110
66.89	95
66.9	102.261
66.91	91.249
66.92	109.238
66.93	99.226
66.94	103.215
66.95	98
66.96	119.192
66.97	93
66.98	105
66.99	99.16
67	104
67.01	96.139
67.02	114.129
67.03	96.119
67.04	101.109
67.05	100.1
67.06	105
67.07	99.081
67.08	103.071
67.09	90.062
67.1	103.053
67.11	90
67.12	107
67.13	87.027
67.14	102.018
67.15	91.01
67.16	109.002
67.17	97
67.18	121
67.19	96
67.2	103.97
67.21	92.962
67.22	109.954
67.23	98
67.24	101
67.25	81.932
67.26	104.925
67.27	93
67.28	101.911
67.29	93.904
67.3	101.897
67.31	87.89
67.32	111
67.33	82.877
67.34	101.87
67.35	92
67.36	115
67.37	98.851
67.38	106
67.39	98
67.4	104.833
67.41	92.827
67.42	113
67.43	95
67.44	104.81
67.45	96
67.46	101.799
67.47	77.793
67.48	112
67.49	95
67.5	110
67.51	91.772
67.52	112
67.53	99.761
67.54	111.756
67.55	92.751
67.56	115
67.57	92.742
67.58	107
67.59	99
67.6	112.727
67.61	84
67.62	104.718
67.63	95
67.64	107
67.65	93
67.66	101
67.67	97.696
67.68	104.692
67.69	84
67.7	104
67.71	98.679
67.72	105
67.73	97
67.74	101.667
67.75	84.663
67.76	108.659
67.77	94
67.78	117.652
67.79	86.648
67.8	105.644
67.81	85
67.82	103.637
67.83	98.633
67.84	104
67.85	100
67.86	109
67.87	96
67.88	110.616
67.89	93.613
67.9	112.609
67.91	85.606
67.92	105.603
67.93	92
67.94	109
67.95	91.593
67.96	105.59
67.97	98
67.98	109.584
67.99	91.581
68	100.578
68.01	97
68.02	111
68.03	99.569
68.04	116
68.05	76.564
68.06	103.561
68.07	90
68.08	102.555
68.09	97
68.1	106.55
68.11	87
68.12	125
68.13	94
68.14	101
68.15	89.537
68.16	101
68.17	96
68.18	102
68.19	97.527
68.2	104.525
68.21	97
68.22	101
68.23	96.518
68.24	105.516
68.25	99.514
68.26	100.511
68.27	90.509
68.28	109
68.29	89.505
68.3	102
68.31	98.5
68.32	104.498
68.33	91.496
68.34	117
68.35	87
68.36	113.49
68.37	87
68.38	107.486
68.39	96
68.4	103
68.41	92
68.42	125.479
68.43	95
68.44	107
68.45	92
68.46	107.471
68.47	97
68.48	113
68.49	98.466
68.5	104
68.51	88.463
68.52	103
68.53	97.459
68.54	101
68.55	91.456
68.56	106.454
68.57	94.453
68.58	110.451
68.59	92
68.6	102.448
68.61	94
68.62	109.445
68.63	99
68.64	101
68.65	93.441
68.66	106.439
68.67	84
68.68	103
68.69	95
68.7	102
68.71	92.432
68.72	103
68.73	97
68.74	113
68.75	88.427
68.76	106.426
68.77	97.424
68.78	104
68.79	96.422
68.8	107.421
68.81	94.419
68.82	112
68.83	89.417
68.84	113
68.85	99
68.86	108
68.87	100
68.88	119
68.89	99.41
68.9	117
68.91	94.408
68.92	113
68.93	82
68.94	107.405
68.95	98.404
68.96	107.403
68.97	95
68.98	110.401
68.99	78.4
69	105.399
69.01	82.398
69.02	101.397
69.03	89
69.04	110.395
69.05	95
69.06	108.393
69.07	93
69.08	112.392
69.09	98.391
69.1	110.39
69.11	87
69.12	102.388
69.13	88.387
69.14	104
69.15	90
69.16	101.385
69.17	91
69.18	107.383
69.19	98
69.2	109
69.21	79.381
69.22	109
69.23	89
69.24	106
69.25	97
69.26	105.378
69.27	77
69.28	104
69.29	87
69.3	104.375
69.31	93.375
69.32	117
69.33	97
69.34	103.373
69.35	94
69.36	109.372
69.37	85.371
69.38	115
69.39	85.37
69.4	112
69.41	96.369
69.42	104
69.43	92
69.44	102
69.45	98.367
69.46	104.367
69.47	99.366
69.48	114.366
69.49	84.365
69.5	109
69.51	84
69.52	103
69.53	99
69.54	116
69.55	96.363
69.56	103
69.57	98
69.58	109
69.59	92.361
69.6	117
69.61	90
69.62	103
69.63	83
69.64	110
69.65	82.36
69.66	102.359
69.67	99.359
69.68	104
69.69	89
69.7	121
69.71	92.358
69.72	106.358
69.73	81.358
69.74	118
69.75	96
69.76	117.357
69.77	94.357
69.78	103.357
69.79	96
69.8	121.356
69.81	96.356
69.82	116
69.83	94
69.84	102
69.85	97.356
69.86	111.356
69.87	97.356
69.88	113.356
69.89	95.355
69.9	111.355
69.91	89
69.92	117.355
69.93	99
69.94	102.355
69.95	92
69.96	122
69.97	87.355
69.98	113
69.99	81.355
70	103
70.01	95
70.02	110
70.03	90
70.04	105
70.05	93
70.06	114.356
70.07	90.356
70.08	106
70.09	96
70.1	108.356
70.11	97
70.12	108
70.13	92
70.14	103
70.15	79
70.16	117
70.17	89.357
70.18	106
70.19	91.358
70.2	113
70.21	97.358
70.22	106
70.23	99
70.24	102.359
70.25	81.359
70.26	102
70.27	96.359
70.28	104.36
70.29	91
70.3	101.36
70.31	92
70.32	101.361
70.33	100
70.34	105
70.35	96
70.36	100.362
70.37	98
70.38	103.363
70.39	78.364
70.4	106.364
70.41	94
70.42	112.365
70.43	82.365
70.44	112
70.45	87.366
70.46	108
70.47	85
70.48	109
70.49	80.368
70.5	103
70.51	91.369
70.52	108.369
70.53	92
70.54	111
70.55	90.371
70.56	105.372
70.57	95
70.58	103.373
70.59	84
70.6	104
70.61	90.375
70.62	109
70.63	98
70.64	112.377
70.65	94.377
70.66	104
70.67	99
70.68	108.379
70.69	96.38
70.7	106
70.71	80
70.72	103
70.73	92
70.74	102
70.75	80
70.76	101
70.77	100
70.78	109.387
70.79	95
70.8	101
70.81	90
70.82	104.39
70.83	84.391
70.84	116
70.85	90.393
70.86	124.394
70.87	98
70.88	113
70.89	92
70.9	112.398
70.91	93.398
70.92	115.399
70.93	84.4
70.94	120
70.95	95.403
70.96	108
70.97	92
70.98	108.406
70.99	97
71	111
71.01	93
71.02	103.41
71.03	96
71.04	104
71.05	84.414
71.06	105
71.07	100
71.08	109
71.09	93.418
71.1	109
71.11	95
71.12	106.422
71.13	82
71.14	111
71.15	93.426
71.16	101
71.17	90
71.18	114
71.19	92.432
71.2	112.433
71.21	80.434
71.22	105.436
71.23	91
71.24	101.439
71.25	95
71.26	100.442
71.27	98.443
71.28	115
71.29	98
71.3	112.448
71.31	99.45
71.32	103
71.33	93.453
71.34	112.455
71.35	85
71.36	123.458
71.37	96.46
71.38	107.461
71.39	87
71.4	106.465
71.41	83.467
71.42	103
71.43	93
71.44	113.472
71.45	87.474
71.46	105.476
71.47	88
71.48	107.48
71.49	85.482
71.5	109
71.51	90.486
71.52	113
71.53	92
71.54	100.492
71.55	94
71.56	111.497
71.57	98
71.58	110
71.59	94
71.6	101
71.61	95
71.62	108.51
71.63	87
71.64	105
71.65	96.517
71.66	112
71.67	99.522
71.68	110
71.69	97
71.7	105
71.71	92
71.72	107
71.73	91
71.74	116.54
71.75	97
71.76	110.545
71.77	100
71.78	103.551
71.79	90
71.8	103
71.81	97
71.82	105
71.83	99.565
71.84	107
71.85	93.571
71.86	121.574
71.87	97.577
71.88	101.58
71.89	94
71.9	104
71.91	89
71.92	112.593
71.93	99
71.94	101
71.95	100
71.96	101.607
71.97	87.61
71.98	102.614
71.99	95.617
72	112.621
72.01	89
72.02	115
72.03	92
72.04	108
72.05	94.64
72.06	108
72.07	98.648
72.08	102.652
72.09	99
72.1	108
72.11	96
72.12	115.668
72.13	93
72.14	104
72.15	98
72.16	113.685
72.17	91
72.18	102.694
72.19	98.699
72.2	101
72.21	100
72.22	107.713
72.23	97
72.24	108.723
72.25	97.728
72.26	103
72.27	90
72.28	109
72.29	92.748
72.3	110.753
72.31	99.759
72.32	103.764
72.33	84
72.34	111
72.35	94.781
72.36	101.786
72.37	96
72.38	101.88
72.39	87
72.4	111.892
72.41	93
72.42	106.905
72.43	91.911
72.44	106.917
72.45	88
72.46	105.931
72.47	94.938
72.48	103
72.49	86.952
72.5	106
72.51	95
72.52	112.973
72.53	87.98
72.54	104
72.55	93
72.56	104
72.57	90
72.58	107.019
72.59	100.027
72.6	102
72.61	89.044
72.62	102.052
72.63	99
72.64	108
72.65	90
72.66	107.128
72.67	85.137
72.68	120.146
72.69	94
72.7	122
72.71	85
72.72	112
72.73	86
72.74	115
72.75	98.215
72.76	103
72.77	99
72.78	122
72.79	88.258
72.8	102.269
72.81	99.28
72.82	107.292
72.83	99.304
72.84	102
72.85	81.327
72.86	113.34
72.87	93.352
72.88	101
72.89	95
72.9	108.391
72.91	96.404
72.92	111
72.93	92
72.94	105.445
72.95	85.459
72.96	109
72.97	96
72.98	119
72.99	100
73	101.534
73.01	94.55
73.02	104.566
73.03	93
73.04	103.599
73.05	95
73.06	110.633
73.07	99
73.08	127
73.09	83
73.1	101
73.11	88
73.12	101
73.13	88.763
73.14	120
73.15	92
73.16	105.824
73.17	94
73.18	109.867
73.19	97
73.2	121.912
73.21	94.935
73.22	111
73.23	99.982
73.24	107
73.25	95.031
73.26	113
73.27	98.082
73.28	102
73.29	100
73.3	113.164
73.31	95
73.32	106.221
73.33	90.25
73.34	110
73.35	98
73.36	106.342
73.37	88
73.38	105
73.39	95.441
73.4	107.475
73.41	90.51
73.42	111.546
73.43	96
73.44	121.621
73.45	96
73.46	107.699
73.47	83.74
73.48	111
73.49	93.824
73.5	113
73.51	89
73.52	104
73.53	98.005
73.54	104
73.55	101
73.56	107
73.57	92.206
73.58	107
73.59	100
73.6	107
73.61	91.429
73.62	105
73.63	89
73.64	102.613
73.65	101.678
73.66	126
73.67	92
73.68	115.885
73.69	86
73.7	105
73.71	92
73.72	105.19
73.73	95
73.74	121
73.75	96.444
73.76	129.535
73.77	93
73.78	105.724
73.79	96
73.8	123
73.81	85
73.82	122.143
73.83	99
73.84	103.375
73.85	102.497
73.86	109.623
73.87	92
73.88	109.89
73.89	97
73.9	113
73.91	97.329
73.92	109
73.93	97
73.94	107.822
73.95	93
73.96	106
73.97	100
73.98	110
73.99	102.787
74	113.005
74.01	102.234
74.02	105.472
74.03	96.721
74.04	114
74.05	89
74.06	121
74.07	92.841
74.08	115
74.09	104
74.1	129.833
74.11	104.199
74.12	132
74.13	89
74.14	120
74.15	102
74.16	108.347
74.17	96.853
74.18	107.388
74.19	104
74.2	122
74.21	97
74.22	114.883
74.23	106.611
74.24	109.388
74.25	99.219
74.26	130.108
74.27	104
74.28	116.086
74.29	94.189
74.3	123
74.31	103.661
74.32	125
74.33	111
74.34	117.199
74.35	103
74.36	123
74.37	112
74.38	121
74.39	118
74.4	153
74.41	114.385
74.42	136.191
74.43	127.597
74.44	139.778
74.45	126
74.46	156.459
74.47	138
74.48	172.068
74.49	149
74.5	175
74.51	166.011
74.52	209
74.53	200
74.54	248
74.55	240
74.56	284
74.57	272.607
74.58	343.599
74.59	361.621
74.6	426
74.61	436
74.62	502
74.63	496.53
74.64	543.009
74.65	533
74.66	557.311
74.67	513.445
74.68	524.055
74.69	469
74.7	468.855
74.71	395
74.72	380.364
74.73	324
74.74	336
74.75	280
74.76	296.069
74.77	254.922
74.78	290.184
74.79	269.973
74.8	293
74.81	289.444
74.82	320.158
74.83	312
74.84	343
74.85	315.82
74.86	352
74.87	325.323
74.88	333.873
74.89	301.026
74.9	319.349
74.91	277.867
74.92	282.323
74.93	231.943
74.94	238
74.95	199.528
74.96	213.189
74.97	170
74.98	191.809
74.99	149.647
75	152
75.01	138
75.02	139
75.03	127.447
75.04	135.989
75.05	119.918
75.06	135.94
75.07	108.812
75.08	129.342
75.09	118.382
75.1	128
75.11	116
75.12	119.572
75.13	105
75.14	117.161
75.15	102.688
75.16	112.34
75.17	101
75.18	121
75.19	108.909
75.2	121
75.21	103.036
75.22	112.193
75.23	98.409
75.24	108.676
75.25	95
75.26	110
75.27	102.746
75.28	109.181
75.29	103
75.3	110.148
75.31	104
75.32	108.229
75.33	104
75.34	118
75.35	101.029
75.36	105.67
75.37	99
75.38	112
75.39	102.698
75.4	114.405
75.41	99
75.42	109
75.43	98.606
75.44	110.363
75.45	90
75.46	117
75.47	97
75.48	110.494
75.49	98.3
75.5	114
75.51	91.934
75.52	107.762
75.53	87
75.54	112
75.55	98
75.56	105
75.57	99.997
75.58	115.861
75.59	102.73
75.6	119.604
75.61	79.482
75.62	111
75.63	90
75.64	107.141
75.65	92.035
75.66	120.933
75.67	92.834
75.68	106
75.69	93
75.7	109
75.71	91.469
75.72	113
75.73	101.303
75.74	103.225
75.75	85.148
75.76	106.074
75.77	88.002
75.78	114
75.79	97.864
75.8	107.798
75.81	101
75.82	113.673
75.83	86.612
75.84	104.554
75.85	94
75.86	109
75.87	94
75.88	103
75.89	77
75.9	102.234
75.91	98.186
75.92	104.139
75.93	100.093
75.94	109.048
75.95	101.004
75.96	102.962
75.97	98.921
75.98	102.88
75.99	100
76	107
76.01	97
76.02	115
76.03	96.693
76.04	104.658
76.05	85.624
76.06	116.591
76.07	96.559
76.08	103
76.09	97
76.1	105.466
76.11	99.437
76.12	113
76.13	95
76.14	106.352
76.15	96.325
76.16	112
76.17	99.273
76.18	101.248
76.19	95
76.2	111.199
76.21	92
76.22	105
76.23	84
76.24	118.108
76.25	98.086
76.26	102
76.27	92
76.28	111
76.29	83.004
76.3	117
76.31	93.966
76.32	107
76.33	86.929
76.34	105.911
76.35	87
76.36	105
76.37	92.859
76.38	103.843
76.39	90
76.4	103.81
76.41	92
76.42	115
76.43	90
76.44	119.75
76.45	98.736
76.46	110
76.47	97
76.48	111
76.49	98
76.5	105
76.51	97.655
76.52	115
76.53	89.63
76.54	107
76.55	95
76.56	116.594
76.57	99
76.58	105
76.59	98.561
76.6	103
76.61	94.539
76.62	114
76.63	86
76.64	106.509
76.65	89.499
76.66	111.489
76.67	98
76.68	113
76.69	85.461
76.7	103
76.71	95
76.72	112.435
76.73	93.426
76.74	105.418
76.75	90.41
76.76	106.402
76.77	91
76.78	116
76.79	92
76.8	101
76.81	100
76.82	113.357
76.83	80.35
76.84	118
76.85	100.336
76.86	113.329
76.87	91
76.88	129
76.89	92.31
76.9	113
76.91	87
76.92	115
76.93	100.286
76.94	103.281
76.95	93.275
76.96	113.269
76.97	86
76.98	118
76.99	84.254
77	102.248
77.01	95
77.02	111
77.03	96.234
77.04	103.229
77.05	77.224
77.06	110
77.07	95
77.08	108
77.09	91
77.1	116
77.11	89
77.12	114
77.13	100
77.14	107.187
77.15	95
77.16	110
77.17	81
77.18	105
77.19	79.169
77.2	122
77.21	82
77.22	108
77.23	92.156
77.24	106.153
77.25	96
77.26	106.147
77.27	91.144
77.28	110
77.29	92
77.3	107
77.31	94.133
77.32	103.131
77.33	91
77.34	114
77.35	89.123
77.36	111.121
77.37	78
77.38	105
77.39	96
77.4	127
77.41	94
77.42	104
77.43	99.107
77.44	110.105
77.45	99.103
77.46	108
77.47	85.1
77.48	102
77.49	97.097
77.5	101
77.51	80
77.52	104
77.53	97
77.54	110.09
77.55	95
77.56	106.088
77.57	94
77.58	109.086
77.59	92
77.6	101
77.61	82.083
77.62	123
77.63	92.081
77.64	101.08
77.65	97
77.66	107
77.67	91.078
77.68	103.078
77.69	98
77.7	101
77.71	85.077
77.72	110
77.73	90.076
77.74	101.076
77.75	96.075
77.76	108.075
77.77	95
77.78	101.057
77.79	99.057
77.8	105
77.81	100
77.82	109
77.83	90
77.84	107
77.85	89.058
77.86	102.058
77.87	90.058
77.88	102.059
77.89	85
77.9	107.06
77.91	100.06
77.92	113
77.93	83.061
77.94	120
77.95	81.063
77.96	108
77.97	83
77.98	116
77.99	94
78	102.058
78.01	98
78.02	104.06
78.03	100
78.04	106.062
78.05	100.063
78.06	106
78.07	98.065
78.08	103.067
78.09	85
78.1	113.069
78.11	90.071
78.12	101
78.13	95.074
78.14	101
78.15	97.077
78.16	101.078
78.17	99
78.18	104.082
78.19	82
78.2	111
78.21	83
78.22	106
78.23	90
78.24	106.093
78.25	92
78.26	116
78.27	88
78.28	107
78.29	88
78.3	109.106
78.31	100
78.32	116
78.33	96.113
78.34	112.115
78.35	98.118
78.36	105.12
78.37	78
78.38	110.125
78.39	96
78.4	116.13
78.41	100.133
78.42	112
78.43	98
78.44	108
78.45	97.145
78.46	113.148
78.47	95
78.48	103
78.49	98
78.5	101
78.51	84.163
78.52	107
78.53	95.17
78.54	103
78.55	93.177
78.56	106
78.57	99
78.58	101
78.59	96.191
78.6	105
78.61	88
78.62	107.202
78.63	99.206
78.64	106.21
78.65	98.214
78.66	101
78.67	82
78.68	107.226
78.69	92.23
78.7	113
78.71	99
78.72	109
78.73	94
78.74	102.251
78.75	100
78.76	107
78.77	100.265
78.78	107
78.79	90.274
78.8	106.279
78.81	87.284
78.82	107.289
78.83	99
78.84	104
78.85	90
78.86	115.309
78.87	93
78.88	107
78.89	94
78.9	103
78.91	91
78.92	119.342
78.93	95
78.94	101
78.95	91
78.96	102.364
78.97	93
78.98	113
78.99	91.382
79	110.389
79.01	80
79.02	112
79.03	97.407
79.04	109.414
79.05	91
79.06	109
79.07	88.433
79.08	106.44
79.09	97.447
79.1	108.454
79.11	82.461
79.12	110.468
79.13	98.475
79.14	102
79.15	81.49
79.16	109.497
79.17	82
79.18	101.512
79.19	96.52
79.2	116
79.21	87.535
79.22	115
79.23	90
79.24	105
79.25	84
79.26	109.576
79.27	97.584
79.28	107
79.29	97.602
79.3	109.61
79.31	94
79.32	106.628
79.33	89
79.34	105
79.35	81
79.36	101.669
79.37	100.679
79.38	109.688
79.39	92.698
79.4	106.708
79.41	85.718
79.42	102.728
79.43	89.738
79.44	105.749
79.45	97
79.46	103.77
79.47	95
79.48	107
79.49	98.802
79.5	112.813
79.51	88.825
79.52	108
79.53	100.847
79.54	103.859
79.55	92
79.56	108.883
79.57	84
79.58	114.907
79.59	95
79.6	106.932
79.61	88.945
79.62	104.958
79.63	91
79.64	106
79.65	98
79.66	105
79.67	90.025
79.68	114.041
79.69	101
79.7	111.069
79.71	99
79.72	103.098
79.73	95
79.74	103.128
79.75	101
79.76	116.159
79.77	99
79.78	103.19
79.79	99.206
79.8	112
79.81	99
79.82	108
79.83	98.272
79.84	106
79.85	97.307
79.86	125
79.87	72.342
79.88	102.36
79.89	90
79.9	110.397
79.91	80
79.92	116.435
79.93	100
79.94	109
79.95	99
79.96	104
79.97	93
79.98	111.555
79.99	77
80	112
80.01	82.619
80.02	119
